,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
1151,Maruti BREZZA,Maruti,2023,"43,870 km",Petrol,Manual,"EMI ₹13,972/m*",₹8.16 lakh
1152,Skoda KUSHAQ,Skoda,2023,"11,625 km",Petrol,Manual,"EMI ₹18,715/m*",₹10.93 lakh
1153,Hyundai VENUE,Hyundai,2022,"25,004 km",Petrol,Manual,"EMI ₹13,010/m*",₹7.37 lakh
1154,Honda Amaze,Honda,2019,"13,618 km",Petrol,Auto,"EMI ₹10,380/m*",₹5.88 lakh
1155,Maruti Wagon R 1.0,Maruti,2018,"88,309 km",Petrol,Manual,"EMI ₹5,931/m*",₹3.36 lakh
1156,Maruti Celerio,Maruti,2020,"80,975 km",Petrol,Manual,"EMI ₹7,238/m*",₹4.10 lakh
1157,Maruti Ciaz,Maruti,2015,"66,458 km",Petrol,Manual,"EMI ₹10,534/m*",₹4.00 lakh
1158,Hyundai AURA,Hyundai,2023,"27,673 km",Petrol,Manual,"EMI ₹13,081/m*",₹7.41 lakh
1159,Maruti Ertiga,Maruti,2020,"1,36,466 km",Petrol,Manual,"EMI ₹18,590/m*",₹8.55 lakh
1160,Honda CRV,Honda,2014,"96,731 km",Petrol,Auto,"EMI ₹12,788/m*",₹3.85 lakh
1161,Skoda SLAVIA,Skoda,2024,"16,985 km",Petrol,Auto,"EMI ₹22,739/m*",₹13.28 lakh
1162,Tata PUNCH,Tata,2025,"32,888 km",Petrol,Manual,"EMI ₹14,623/m*",₹8.54 lakh
1163,Mercedes Benz B Class,Mercedes,2012,"40,093 km",Petrol,Auto,"EMI ₹45,668/m*",₹5.14 lakh
1164,Hyundai Elite i20,Hyundai,2018,"50,109 km",Petrol,Auto,"EMI ₹8,826/m*",₹5.00 lakh
1165,Tata ALTROZ,Tata,2022,"44,819 km",Diesel,Manual,"EMI ₹12,816/m*",₹7.26 lakh
1166,Maruti Grand Vitara,Maruti,2023,"26,044 km",Petrol,Auto,"EMI ₹24,571/m*",₹14.35 lakh
1167,Honda Mobilio,Honda,2014,"1,54,880 km",Petrol,Manual,"EMI ₹11,625/m*",₹3.50 lakh
1168,Mahindra Xylo,Mahindra,2011,"1,29,983 km",Diesel,Manual,"EMI ₹11,625/m*",₹3.20 lakh
1169,Skoda Rapid,Skoda,2014,"92,739 km",Diesel,Manual,"EMI ₹14,452/m*",₹3.07 lakh
1170,Mitsubishi Pajero Sport,Mitsubishi,2016,"1,61,091 km",Diesel,Auto,"EMI ₹14,879/m*",₹5.65 lakh
1171,KIA SONET,KIA,2024,"17,886 km",Petrol,Manual,"EMI ₹14,503/m*",₹8.47 lakh
1172,Maruti Wagon R 1.0,Maruti,2017,"48,080 km",Petrol,Manual,"EMI ₹7,116/m*",₹3.64 lakh
1173,KIA SELTOS,KIA,2020,"33,673 km",Petrol,Manual,"EMI ₹13,169/m*",₹7.46 lakh
1174,Mahindra XUV700,Mahindra,2022,"91,371 km",Petrol,Auto,"EMI ₹26,899/m*",₹15.71 lakh
1175,Toyota Fortuner,Toyota,2015,"1,73,127 km",Diesel,Auto,"EMI ₹44,197/m*",₹13.50 lakh
1176,Landrover Range Rover Evoque,Landrover,2012,"1,12,123 km",Diesel,Auto,"EMI ₹44,197/m*",₹14.67 lakh
1177,Maruti Ertiga,Maruti,2020,"1,50,173 km",Petrol,Manual,"EMI ₹17,684/m*",₹7.95 lakh
1178,Toyota Corolla Altis,Toyota,2019,"23,525 km",Petrol,Auto,"EMI ₹18,287/m*",₹10.68 lakh
1179,Audi A4,Audi,2013,"89,451 km",Diesel,Auto,"EMI ₹65,037/m*",₹7.32 lakh
1180,Audi A6,Audi,2012,"95,782 km",Diesel,Auto,"EMI ₹65,037/m*",₹7.45 lakh
1181,Hyundai AURA,Hyundai,2023,"10,619 km",Petrol,Manual,"EMI ₹14,016/m*",₹7.94 lakh
1182,Honda WR-V,Honda,2022,"87,266 km",Diesel,Manual,"EMI ₹14,537/m*",₹8.49 lakh
1183,Ford Ecosport,Ford,2020,"1,83,288 km",Diesel,Manual,"EMI ₹17,417/m*",₹7.83 lakh
1184,MG ASTOR,MG,2022,"37,041 km",Petrol,Auto,"EMI ₹20,067/m*",₹11.72 lakh
1185,Hyundai Grand i10,Hyundai,2018,"40,060 km",Petrol,Manual,"EMI ₹7,167/m*",₹4.06 lakh
1186,Honda City,Honda,2014,"1,87,584 km",Diesel,Manual,"EMI ₹22,219/m*",₹4.72 lakh
1187,Ford Ecosport,Ford,2015,"78,250 km",Diesel,Manual,"EMI ₹14,880/m*",₹4.48 lakh
1188,Renault Duster,Renault,2016,"1,02,785 km",Diesel,Manual,"EMI ₹11,087/m*",₹4.21 lakh
1189,Hyundai VENUE,Hyundai,2023,"17,415 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
1190,Hyundai GRAND I10 NIOS,Hyundai,2023,"2,369 km",Petrol,Manual,"EMI ₹12,533/m*",₹7.10 lakh
1191,Skoda Superb,Skoda,2015,"1,12,118 km",Petrol,Auto,"EMI ₹15,458/m*",₹5.87 lakh
1192,Volkswagen TAIGUN,Volkswagen,2023,"67,439 km",Petrol,Auto,"EMI ₹22,105/m*",₹12.91 lakh
1193,Maruti Swift,Maruti,2022,"77,293 km",Petrol,Manual,"EMI ₹9,921/m*",₹5.62 lakh
1194,Maruti Swift,Maruti,2014,"58,144 km",Diesel,Manual,"EMI ₹20,383/m*",₹4.33 lakh
1195,Honda City,Honda,2022,"24,662 km",Petrol,Auto,"EMI ₹18,509/m*",₹10.81 lakh
1196,KIA SELTOS,KIA,2023,"22,798 km",Petrol,Manual,"EMI ₹22,276/m*",₹13.01 lakh
1197,Hyundai Creta,Hyundai,2016,"1,10,180 km",Petrol,Manual,"EMI ₹14,793/m*",₹6.65 lakh
1198,Hyundai VENUE,Hyundai,2024,"12,260 km",Petrol,Manual,"EMI ₹14,468/m*",₹8.45 lakh
1199,Tata Harrier,Tata,2024,"16,223 km",Diesel,Auto,"EMI ₹38,971/m*",₹22.76 lakh
1200,Mahindra Thar,Mahindra,2023,"60,767 km",Diesel,Auto,"EMI ₹25,170/m*",₹14.70 lakh
1201,Tata ALTROZ,Tata,2023,"31,782 km",Petrol,Manual,"EMI ₹13,857/m*",₹7.85 lakh
1202,BMW 5 Series,BMW,2012,"90,754 km",Diesel,Auto,"EMI ₹13,857/m*",₹8.00 lakh
1203,Mahindra XUV700,Mahindra,2021,"80,192 km",Diesel,Auto,"EMI ₹30,067/m*",₹17.56 lakh
1204,Toyota Etios Liva,Toyota,2014,"31,910 km",Petrol,Manual,"EMI ₹11,193/m*",₹3.37 lakh
1205,MG HECTOR,MG,2021,"85,293 km",Diesel,Manual,"EMI ₹21,335/m*",₹12.46 lakh
1206,Hyundai Grand i10,Hyundai,2018,"71,834 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
1207,Mahindra XUV700,Mahindra,2025,"10,190 km",Petrol,Auto,"EMI ₹40,186/m*",₹23.47 lakh
1208,Hyundai Creta,Hyundai,2018,"96,797 km",Petrol,Auto,"EMI ₹14,914/m*",₹8.71 lakh
1209,Maruti Celerio,Maruti,2022,"52,382 km",Petrol,Manual,"EMI ₹8,773/m*",₹4.97 lakh
1210,KIA SONET,KIA,2020,"37,071 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
1211,Hyundai Creta,Hyundai,2016,"77,583 km",Petrol,Auto,"EMI ₹14,882/m*",₹6.69 lakh
1212,Hyundai NEW SANTRO,Hyundai,2019,"67,332 km",Petrol,Manual,"EMI ₹7,114/m*",₹4.03 lakh
1213,Maruti Eeco,Maruti,2019,"77,458 km",Petrol,Manual,"EMI ₹8,738/m*",₹4.95 lakh
1214,Maruti XL6,Maruti,2024,"16,075 km",Petrol,Manual,"EMI ₹19,708/m*",₹11.51 lakh
1215,Maruti Ertiga,Maruti,2023,"34,319 km",Petrol,Manual,"EMI ₹17,550/m*",₹10.25 lakh
1216,KIA SELTOS,KIA,2021,"35,097 km",Petrol,Auto,"EMI ₹21,403/m*",₹12.50 lakh
1217,Ford Ecosport,Ford,2020,"1,01,035 km",Petrol,Auto,"EMI ₹15,326/m*",₹6.89 lakh
1218,Mahindra Scorpio,Mahindra,2015,"2,16,057 km",Diesel,Manual,"EMI ₹19,929/m*",₹6.00 lakh
1219,KIA SONET,KIA,2024,"30,864 km",Petrol,Manual,"EMI ₹14,417/m*",₹8.42 lakh
1220,KIA SONET,KIA,2021,"65,110 km",Diesel,Manual,"EMI ₹16,266/m*",₹9.50 lakh
1221,Renault Kiger,Renault,2024,"8,269 km",Petrol,Manual,"EMI ₹11,916/m*",₹6.75 lakh
1222,Hyundai EXTER,Hyundai,2024,"8,999 km",Petrol,Auto,"EMI ₹13,875/m*",₹7.86 lakh
1223,Honda Civic,Honda,2011,"1,00,266 km",Petrol,Manual,"EMI ₹13,875/m*",₹3.28 lakh
1224,Honda City,Honda,2018,"75,873 km",Petrol,Auto,"EMI ₹12,710/m*",₹7.20 lakh
1225,Jeep Compass,Jeep,2020,"1,80,243 km",Diesel,Manual,"EMI ₹23,134/m*",₹10.64 lakh
1226,Toyota Fortuner,Toyota,2016,"88,473 km",Diesel,Manual,"EMI ₹37,941/m*",₹14.68 lakh
1227,Tata ALTROZ,Tata,2024,"38,203 km",Petrol,Manual,"EMI ₹13,575/m*",₹7.69 lakh
1228,Renault Kiger,Renault,2022,"17,703 km",Petrol,Auto,"EMI ₹10,927/m*",₹6.19 lakh
1229,Mahindra XUV700,Mahindra,2022,"55,534 km",Diesel,Auto,"EMI ₹34,074/m*",₹19.90 lakh
1230,Jeep Compass,Jeep,2018,"60,445 km",Petrol,Auto,"EMI ₹14,623/m*",₹8.54 lakh
1231,Hyundai Creta,Hyundai,2017,"1,06,986 km",Diesel,Manual,"EMI ₹17,395/m*",₹7.82 lakh
1232,Mahindra BOLERO NEO,Mahindra,2023,"20,843 km",Diesel,Manual,"EMI ₹14,075/m*",₹8.22 lakh
1233,KIA SONET,KIA,2020,"25,336 km",Petrol,Manual,"EMI ₹14,109/m*",₹8.24 lakh
1234,Hyundai VENUE,Hyundai,2023,"16,518 km",Petrol,Auto,"EMI ₹19,520/m*",₹11.40 lakh
1235,Hyundai Creta,Hyundai,2021,"92,245 km",Diesel,Manual,"EMI ₹21,985/m*",₹12.84 lakh
1236,Maruti Ertiga,Maruti,2015,"94,127 km",Diesel,Manual,"EMI ₹22,586/m*",₹6.80 lakh
1237,Honda Amaze,Honda,2022,"49,927 km",Petrol,Auto,"EMI ₹13,240/m*",₹7.50 lakh
1238,Hyundai Creta,Hyundai,2021,"23,422 km",Diesel,Manual,"EMI ₹20,598/m*",₹12.03 lakh
1239,Maruti New Wagon-R,Maruti,2020,"95,069 km",Petrol,Manual,"EMI ₹7,926/m*",₹4.49 lakh
1240,Maruti Eeco,Maruti,2022,"1,45,416 km",Petrol,Manual,"EMI ₹13,369/m*",₹6.01 lakh
1241,Toyota Innova,Toyota,2013,"2,33,461 km",Diesel,Manual,"EMI ₹48,956/m*",₹5.51 lakh
1242,Hyundai AURA,Hyundai,2024,"9,394 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
1243,Maruti New Wagon-R,Maruti,2023,"25,284 km",Petrol,Auto,"EMI ₹11,262/m*",₹6.38 lakh
1244,Tata ALTROZ,Tata,2023,"31,182 km",Petrol,Manual,"EMI ₹13,852/m*",₹8.09 lakh
1245,Maruti New Wagon-R,Maruti,2021,"68,163 km",Petrol,Manual,"EMI ₹8,738/m*",₹4.95 lakh
1246,Mercedes Benz C Class,Mercedes,2011,"92,268 km",Diesel,Auto,"EMI ₹8,738/m*",₹7.83 lakh
1247,Volkswagen Polo,Volkswagen,2013,"64,462 km",Petrol,Manual,"EMI ₹15,534/m*",₹3.30 lakh
1248,Tata ALTROZ,Tata,2023,"68,402 km",Diesel,Manual,"EMI ₹13,769/m*",₹7.80 lakh
1249,Ford Endeavour,Ford,2013,"1,27,352 km",Diesel,Auto,"EMI ₹61,128/m*",₹6.88 lakh
1250,Maruti Ertiga,Maruti,2013,"97,973 km",Petrol,Manual,"EMI ₹18,359/m*",₹3.90 lakh
1251,Honda Amaze,Honda,2022,"42,346 km",Petrol,Auto,"EMI ₹12,357/m*",₹7.00 lakh
1252,KIA SELTOS,KIA,2020,"67,117 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
1253,Mahindra XUV500,Mahindra,2013,"1,00,819 km",Diesel,Manual,"EMI ₹31,097/m*",₹3.50 lakh
1254,Tata Hexa,Tata,2017,"1,48,951 km",Diesel,Manual,"EMI ₹15,527/m*",₹6.98 lakh
1255,Honda City,Honda,2014,"1,10,164 km",Petrol,Auto,"EMI ₹14,946/m*",₹4.50 lakh
1256,Maruti Ciaz,Maruti,2022,"20,506 km",Petrol,Auto,"EMI ₹14,825/m*",₹8.66 lakh
1257,Skoda Rapid,Skoda,2015,"1,83,128 km",Diesel,Auto,"EMI ₹12,954/m*",₹3.90 lakh
1258,Tata Safari,Tata,2022,"91,870 km",Diesel,Auto,"EMI ₹27,396/m*",₹16.00 lakh
1259,KIA SONET,KIA,2022,"22,656 km",Diesel,Manual,"EMI ₹15,205/m*",₹8.88 lakh
1260,KIA SELTOS,KIA,2021,"44,278 km",Petrol,Manual,"EMI ₹16,592/m*",₹9.69 lakh
1261,Hyundai Santro Xing,Hyundai,2010,"75,700 km",Petrol,Manual,"EMI ₹16,592/m*",₹3.42 lakh
1262,Mahindra XUV700,Mahindra,2024,"8,626 km",Diesel,Auto,"EMI ₹38,080/m*",₹22.24 lakh
1263,Honda City,Honda,2022,"26,694 km",Petrol,Auto,"EMI ₹16,403/m*",₹9.58 lakh
1264,Tata NEXON,Tata,2024,"31,443 km",Diesel,Manual,"EMI ₹19,691/m*",₹11.50 lakh
1265,Maruti New Wagon-R,Maruti,2021,"62,804 km",Petrol,Manual,"EMI ₹8,420/m*",₹4.77 lakh
1266,Tata NEXON,Tata,2017,"1,73,781 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
1267,Hyundai Creta,Hyundai,2022,334 km,Petrol,Manual,"EMI ₹21,403/m*",₹12.50 lakh
1268,Maruti Ciaz,Maruti,2014,"33,199 km",Petrol,Auto,"EMI ₹13,751/m*",₹4.14 lakh
1269,BMW X3,BMW,2013,"1,53,806 km",Diesel,Auto,"EMI ₹68,325/m*",₹7.69 lakh
1270,Maruti New Wagon-R,Maruti,2020,"72,355 km",Petrol,Manual,"EMI ₹7,732/m*",₹4.38 lakh
1271,Hyundai VENUE,Hyundai,2024,"6,869 km",Petrol,Manual,"EMI ₹17,191/m*",₹10.04 lakh
1272,Maruti Ertiga,Maruti,2023,"66,082 km",Petrol,Manual,"EMI ₹17,088/m*",₹9.98 lakh
1273,Honda City,Honda,2023,"34,836 km",Petrol,Manual,"EMI ₹19,297/m*",₹11.27 lakh
1274,Skoda Octavia,Skoda,2015,"1,41,996 km",Diesel,Auto,"EMI ₹21,855/m*",₹6.58 lakh
1275,MG HECTOR,MG,2020,"21,014 km",Petrol,Auto,"EMI ₹18,492/m*",₹10.80 lakh
1276,Maruti S PRESSO,Maruti,2023,886 km,Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
1277,Maruti Baleno,Maruti,2024,"10,787 km",Petrol,Auto,"EMI ₹14,040/m*",₹8.20 lakh
1278,KIA SELTOS,KIA,2019,"1,95,106 km",Diesel,Auto,"EMI ₹21,199/m*",₹9.75 lakh
1279,Maruti Ertiga,Maruti,2023,"64,922 km",Petrol,Manual,"EMI ₹17,979/m*",₹10.50 lakh
1280,Mahindra XUV 3XO,Mahindra,2024,"34,274 km",Diesel,Auto,"EMI ₹21,917/m*",₹12.80 lakh
1281,KIA SONET,KIA,2023,"12,743 km",Diesel,Manual,"EMI ₹15,924/m*",₹9.30 lakh
1282,Tata TIAGO NRG,Tata,2024,"31,105 km",Petrol,Auto,"EMI ₹11,191/m*",₹6.34 lakh
1283,Toyota Corolla Altis,Toyota,2011,"1,57,894 km",Diesel,Manual,"EMI ₹11,191/m*",₹3.48 lakh
1284,Toyota Corolla Altis,Toyota,2011,"86,403 km",Diesel,Manual,"EMI ₹11,191/m*",₹3.54 lakh
1285,KIA SONET,KIA,2021,"50,758 km",Petrol,Auto,"EMI ₹17,979/m*",₹10.50 lakh
1286,Ford Figo Aspire,Ford,2021,"19,154 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
1287,Hyundai ALCAZAR,Hyundai,2023,"23,527 km",Diesel,Manual,"EMI ₹26,386/m*",₹15.41 lakh
1288,Maruti Eeco,Maruti,2021,"70,844 km",Petrol,Manual,"EMI ₹9,921/m*",₹5.62 lakh
1289,Hyundai EXTER,Hyundai,2024,"10,341 km",Petrol,Manual,"EMI ₹14,143/m*",₹8.26 lakh
1290,Toyota Corolla Altis,Toyota,2011,"89,472 km",Petrol,Auto,"EMI ₹14,143/m*",₹3.97 lakh
1291,Tata Curvv,Tata,2024,"29,419 km",Petrol,Auto,"EMI ₹24,810/m*",₹14.49 lakh
1292,KIA SELTOS,KIA,2022,"28,675 km",Petrol,Auto,"EMI ₹21,146/m*",₹12.35 lakh
1293,Hyundai Creta,Hyundai,2023,"18,387 km",Petrol,Manual,"EMI ₹22,311/m*",₹13.03 lakh
1294,KIA SELTOS,KIA,2021,"81,889 km",Diesel,Manual,"EMI ₹16,266/m*",₹9.50 lakh
1295,Toyota Corolla Altis,Toyota,2012,"2,16,647 km",Diesel,Manual,"EMI ₹16,266/m*",₹3.86 lakh
1296,Hyundai Creta,Hyundai,2022,"31,150 km",Petrol,Auto,"EMI ₹24,759/m*",₹14.46 lakh
1297,Renault Duster,Renault,2021,"30,909 km",Petrol,Auto,"EMI ₹14,811/m*",₹8.65 lakh
1298,Mahindra Thar,Mahindra,2023,"5,930 km",Diesel,Manual,"EMI ₹19,520/m*",₹11.40 lakh
1299,Tata NEXON EV,Tata,2021,"37,129 km",Electric,Auto,"EMI ₹13,869/m*",₹8.10 lakh
1300,Mahindra XUV300,Mahindra,2021,"20,229 km",Petrol,Manual,"EMI ₹14,811/m*",₹8.65 lakh
1301,BMW 3 Series,BMW,2010,"46,589 km",Diesel,Auto,"EMI ₹14,811/m*",₹8.50 lakh
1302,Hyundai AURA,Hyundai,2024,"40,215 km",Petrol,Manual,"EMI ₹13,946/m*",₹7.90 lakh
1303,Ssangyong Rexton,Ssangyong,2014,"1,10,426 km",Diesel,Manual,"EMI ₹18,924/m*",₹4.02 lakh
1304,MG HECTOR,MG,2024,"12,510 km",Diesel,Manual,"EMI ₹31,163/m*",₹18.20 lakh
1305,Hyundai Creta,Hyundai,2018,"90,272 km",Diesel,Manual,"EMI ₹15,437/m*",₹8.11 lakh
1306,Tata Safari,Tata,2022,"48,829 km",Diesel,Auto,"EMI ₹28,235/m*",₹16.49 lakh
1307,Hyundai Creta,Hyundai,2020,"77,593 km",Diesel,Manual,"EMI ₹16,266/m*",₹9.50 lakh
1308,Renault Duster,Renault,2016,"1,28,049 km",Diesel,Auto,"EMI ₹13,167/m*",₹5.00 lakh
1309,KIA SELTOS,KIA,2023,"40,065 km",Diesel,Auto,"EMI ₹29,964/m*",₹17.50 lakh
1310,Renault Koleos,Renault,2011,"1,78,203 km",Diesel,Auto,"EMI ₹29,964/m*",₹6.24 lakh
1311,Skoda Superb,Skoda,2012,"1,12,561 km",Petrol,Auto,"EMI ₹49,844/m*",₹5.61 lakh
1312,Skoda Octavia,Skoda,2014,"1,16,747 km",Diesel,Auto,"EMI ₹27,538/m*",₹5.85 lakh
1313,MG HECTOR PLUS,MG,2024,"41,124 km",Diesel,Manual,"EMI ₹33,303/m*",₹19.45 lakh
1314,CITROEN E C3,CITROEN,2023,"56,812 km",Electric,Auto,"EMI ₹15,068/m*",₹8.80 lakh
1315,Maruti Swift,Maruti,2023,"64,633 km",Petrol,Manual,"EMI ₹12,392/m*",₹7.02 lakh
1316,Renault Koleos,Renault,2011,"1,51,904 km",Diesel,Auto,"EMI ₹12,392/m*",₹3.50 lakh
1317,Mahindra Scorpio,Mahindra,2014,"1,31,293 km",Diesel,Manual,"EMI ₹22,125/m*",₹4.70 lakh
1318,Hyundai NEW I20 N LINE,Hyundai,2023,"25,000 km",Petrol,Auto,"EMI ₹15,753/m*",₹9.20 lakh
1319,Tata TIAGO EV,Tata,2024,"1,483 km",Electric,Auto,"EMI ₹11,582/m*",₹6.56 lakh
1320,Volkswagen Passat,Volkswagen,2011,"1,41,194 km",Diesel,Auto,"EMI ₹11,582/m*",₹7.48 lakh
1321,BMW 5 Series,BMW,2012,"71,849 km",Diesel,Auto,"EMI ₹11,582/m*",₹11.34 lakh
1322,Tata NEXON EV,Tata,2022,"51,828 km",Electric,Auto,"EMI ₹18,835/m*",₹11.00 lakh
1323,MG HECTOR,MG,2019,"19,533 km",Petrol,Auto,"EMI ₹21,198/m*",₹12.38 lakh
1324,Maruti New Wagon-R,Maruti,2021,"1,67,033 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
1325,Mercedes Benz Ml Class,Mercedes,2011,"1,17,867 km",Diesel,Auto,"EMI ₹8,898/m*",₹9.33 lakh
1326,Hyundai Santa Fe,Hyundai,2013,"80,585 km",Diesel,Manual,"EMI ₹52,065/m*",₹5.86 lakh
1327,Tata TIAGO EV,Tata,2023,"24,979 km",Electric,Auto,"EMI ₹11,209/m*",₹6.35 lakh
1328,Hyundai Creta,Hyundai,2023,"20,439 km",Petrol,Auto,"EMI ₹23,971/m*",₹14.00 lakh
1329,Mahindra Scorpio,Mahindra,2013,"1,45,176 km",Diesel,Manual,"EMI ₹42,559/m*",₹4.79 lakh
1330,Mahindra XUV400,Mahindra,2024,"31,331 km",Electric,Auto,"EMI ₹24,365/m*",₹14.23 lakh
1331,KIA SELTOS,KIA,2020,"75,906 km",Petrol,Manual,"EMI ₹16,592/m*",₹9.69 lakh
1332,Maruti Eeco,Maruti,2022,"51,545 km",Petrol,Manual,"EMI ₹10,221/m*",₹5.79 lakh
1333,Mahindra MARAZZO,Mahindra,2020,"78,808 km",Diesel,Manual,"EMI ₹14,160/m*",₹8.27 lakh
1334,Mahindra BOLERO NEO,Mahindra,2023,"27,173 km",Diesel,Manual,"EMI ₹16,592/m*",₹9.69 lakh
1335,KIA SELTOS,KIA,2020,"66,522 km",Diesel,Auto,"EMI ₹24,108/m*",₹14.08 lakh
1336,Mahindra SCORPIO-N,Mahindra,2022,"79,365 km",Diesel,Auto,"EMI ₹31,711/m*",₹18.52 lakh
1337,Mercedes Benz E Class,Mercedes,2013,"1,03,208 km",Diesel,Auto,"EMI ₹84,846/m*",₹9.60 lakh
1338,Maruti Ertiga,Maruti,2020,"85,991 km",Petrol,Manual,"EMI ₹15,650/m*",₹9.14 lakh
1339,KIA SELTOS,KIA,2020,"75,369 km",Petrol,Auto,"EMI ₹19,845/m*",₹11.59 lakh
1340,Mahindra XUV300,Mahindra,2023,"37,219 km",Diesel,Manual,"EMI ₹17,979/m*",₹10.50 lakh
1341,Tata Safari,Tata,2023,"31,536 km",Diesel,Auto,"EMI ₹31,420/m*",₹18.35 lakh
1342,Tata PUNCH EV,Tata,2024,"22,232 km",Electric,Auto,"EMI ₹18,835/m*",₹11.00 lakh
1343,Chevrolet Captiva,Chevrolet,2011,"99,696 km",Diesel,Auto,"EMI ₹18,835/m*",₹5.70 lakh
1344,Tata PUNCH EV,Tata,2025,"3,227 km",Electric,Auto,"EMI ₹24,417/m*",₹14.26 lakh
1345,MG HECTOR,MG,2020,"47,731 km",Petrol,Auto,"EMI ₹17,636/m*",₹10.30 lakh
1346,Tata TIAGO EV,Tata,2023,"28,236 km",Electric,Auto,"EMI ₹14,503/m*",₹8.47 lakh
1347,Maruti Ertiga,Maruti,2023,"26,381 km",Petrol,Manual,"EMI ₹19,211/m*",₹11.22 lakh
1348,Tata NEXON EV,Tata,2023,"20,883 km",Electric,Auto,"EMI ₹17,979/m*",₹10.50 lakh
1349,BMW 5 Series,BMW,2013,"1,13,591 km",Diesel,Auto,"EMI ₹111,538/m*",₹12.62 lakh
1350,Tata NEXON EV,Tata,2022,"80,833 km",Electric,Auto,"EMI ₹20,119/m*",₹11.75 lakh
1351,Tata Safari,Tata,2023,"20,468 km",Diesel,Manual,"EMI ₹30,478/m*",₹17.80 lakh
1352,Tata TIAGO EV,Tata,2023,"58,254 km",Electric,Auto,"EMI ₹13,275/m*",₹7.52 lakh
1353,Skoda Kodiaq,Skoda,2019,"90,963 km",Diesel,Auto,"EMI ₹42,806/m*",₹25.00 lakh
1354,Toyota Fortuner,Toyota,2014,"2,10,915 km",Diesel,Auto,"EMI ₹64,925/m*",₹13.93 lakh
1355,Maruti Ertiga,Maruti,2023,"59,879 km",Petrol,Manual,"EMI ₹19,691/m*",₹11.50 lakh
1356,Jeep Compass,Jeep,2022,"43,931 km",Diesel,Auto,"EMI ₹42,686/m*",₹24.93 lakh
1357,Tata NEXON,Tata,2023,"40,126 km",Petrol,Manual,"EMI ₹13,010/m*",₹7.37 lakh
1358,KIA CARENS,KIA,2024,"10,022 km",Petrol,Auto,"EMI ₹25,923/m*",₹15.14 lakh
1359,Maruti Swift,Maruti,2012,"1,14,975 km",Diesel,Manual,"EMI ₹25,923/m*",₹3.44 lakh
1360,Honda Amaze,Honda,2019,"74,662 km",Petrol,Auto,"EMI ₹10,168/m*",₹5.76 lakh
1361,Maruti Swift,Maruti,2018,"26,457 km",Petrol,Manual,"EMI ₹7,414/m*",₹4.20 lakh
1362,Honda City,Honda,2013,"81,150 km",Petrol,Manual,"EMI ₹14,028/m*",₹2.98 lakh
1363,Hyundai Elite i20,Hyundai,2016,"1,52,649 km",Diesel,Manual,"EMI ₹9,480/m*",₹3.60 lakh
1364,Chevrolet Enjoy,Chevrolet,2013,"1,63,532 km",Diesel,Manual,"EMI ₹16,582/m*",₹1.87 lakh
1365,Toyota Innova,Toyota,2011,"2,27,451 km",Diesel,Manual,"EMI ₹16,582/m*",₹4.80 lakh
1366,Maruti Baleno,Maruti,2018,"50,765 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
1367,Hyundai i20,Hyundai,2012,"1,66,394 km",Diesel,Manual,"EMI ₹9,709/m*",₹1.96 lakh
1368,Maruti Wagon R 1.0,Maruti,2017,"89,060 km",Petrol,Manual,"EMI ₹6,862/m*",₹3.51 lakh
1369,Tata NEXON,Tata,2022,"25,743 km",Petrol,Auto,"EMI ₹14,982/m*",₹8.75 lakh
1370,Maruti FRONX,Maruti,2024,"2,616 km",Petrol,Manual,"EMI ₹11,933/m*",₹6.76 lakh
1371,Tata PUNCH,Tata,2024,"12,134 km",Petrol,Auto,"EMI ₹14,674/m*",₹8.57 lakh
1372,Hyundai i10,Hyundai,2011,"51,867 km",Petrol,Manual,"EMI ₹14,674/m*",₹1.80 lakh
1373,Maruti Wagon R 1.0,Maruti,2017,"37,467 km",Petrol,Auto,"EMI ₹6,940/m*",₹3.55 lakh
1374,Tata Tiago,Tata,2023,"14,858 km",Petrol,Manual,"EMI ₹10,945/m*",₹6.20 lakh
1375,Maruti Baleno,Maruti,2016,"41,467 km",Petrol,Auto,"EMI ₹10,611/m*",₹4.77 lakh
1376,Skoda Rapid,Skoda,2021,"1,03,867 km",Petrol,Auto,"EMI ₹17,462/m*",₹7.85 lakh
1377,CITROEN C3,CITROEN,2023,"16,216 km",Petrol,Manual,"EMI ₹8,579/m*",₹4.86 lakh
1378,Maruti Alto K10,Maruti,2017,"28,120 km",Petrol,Auto,"EMI ₹5,583/m*",₹2.51 lakh
1379,Maruti Vitara Brezza,Maruti,2017,"1,21,061 km",Diesel,Manual,"EMI ₹11,144/m*",₹5.01 lakh
